iter	RMSE
3218	5.507602334
3219	5.507445221
3220	5.507288848
3221	5.507166413
3222	5.507035657
3223	5.506912832
3224	5.506790837
3225	5.506664317
3226	5.506536769
3227	5.50641562
3228	5.506291684
3229	5.506162093
3230	5.506034671
3231	5.505896782
3232	5.505764722
3233	5.505609761
3234	5.505488013
3235	5.505355221
3236	5.505200267
3237	5.505045619
3238	5.504925298
3239	5.50479871
3240	5.504667793
3241	5.504542605
3242	5.504416021
3243	5.504290816
3244	5.504159057
3245	5.504036975
3246	5.503916883
3247	5.503785793
3248	5.503665655
3249	5.503535062
3250	5.50340939
3251	5.503288455
3252	5.503158504
3253	5.503040022
3254	5.502914538
3255	5.502792281
3256	5.502667118
3257	5.502544032
3258	5.502419545
3259	5.502289756
3260	5.502167176
3261	5.502041041
3262	5.501923287
3263	5.50180111
3264	5.501649375
3265	5.501526424
3266	5.501374829
3267	5.501257427
3268	5.501107915
3269	5.500957643
3270	5.500807411
3271	5.500657011
3272	5.500530931
3273	5.500413216
3274	5.500291003
3275	5.500175373
3276	5.500047156
3277	5.499922474
3278	5.499772886
3279	5.499650393
3280	5.499528712
3281	5.499402146
3282	5.499280986
3283	5.499166115
3284	5.499044856
3285	5.498921477
3286	5.49880073
3287	5.498676662
3288	5.498560571
3289	5.498434671
3290	5.498308698
3291	5.498185996
3292	5.498066103
3293	5.497949079
3294	5.497831223
3295	5.49770555
3296	5.497586475
3297	5.497465602
3298	5.497339798
3299	5.497219388
3300	5.497098225
3301	5.4969797
3302	5.496832382
3303	5.496718619
3304	5.496597811
3305	5.496478132
3306	5.49633348
3307	5.496214756
3308	5.496098373
3309	5.495980202
3310	5.495859639
3311	5.495745495
3312	5.49560141
3313	5.495483632
3314	5.495339218
3315	5.495215635
3316	5.495092062
3317	5.494965831
3318	5.494842766
3319	5.494726022
3320	5.494612096
3321	5.494491132
3322	5.494370804
3323	5.494250899
3324	5.494140888
3325	5.494029096
3326	5.493917025
3327	5.493804997
3328	5.493682918
3329	5.493560446
3330	5.493447757
3331	5.493303866
3332	5.493161223
3333	5.493017653
3334	5.492902727
3335	5.492789698
3336	5.492646342
3337	5.492504684
3338	5.49237948
3339	5.492262924
3340	5.492148286
3341	5.492037598
3342	5.491926091
3343	5.491805502
3344	5.491691338
3345	5.491570694
3346	5.491455895
3347	5.491339623
3348	5.491223745
3349	5.491107145
3350	5.490992772
3351	5.490877327
3352	5.490735512
3353	5.490625253
3354	5.490504911
3355	5.490385464
3356	5.490274624
3357	5.490164595
3358	5.490047302
3359	5.489935012
3360	5.489819247
3361	5.48971426
3362	5.489602969
3363	5.489491427
3364	5.489372968
3365	5.489261646
3366	5.489147001
3367	5.48903395
3368	5.488920962
3369	5.488803028
3370	5.488694127
3371	5.488587129
3372	5.488447721
3373	5.488340333
3374	5.488201938
3375	5.488087545
3376	5.487977228
3377	5.487870216
3378	5.487753125
3379	5.487643811
3380	5.487527091
3381	5.487403411
3382	5.4872886
3383	5.487182227
3384	5.487077795
3385	5.486970084
3386	5.486863196
3387	5.486747433
3388	5.486631391
3389	5.486523373
3390	5.486417657
3391	5.486301607
3392	5.486189629
3393	5.486083509
3394	5.48597976
3395	5.485864649
3396	5.485758344
3397	5.485643255
3398	5.485506703
3399	5.48539575
3400	5.4852842
3401	5.485176903
3402	5.485072629
3403	5.484962211
3404	5.484857288
3405	5.484738804
3406	5.484624541
3407	5.484521076
3408	5.484412349
3409	5.484307784
3410	5.484193222
3411	5.484080988
3412	5.483977801
3413	5.483841822
3414	5.483729914
3415	5.483625366
3416	5.483516543
3417	5.483407426
3418	5.483294408
3419	5.483182551
3420	5.483071001
3421	5.4829581
3422	5.482845199
3423	5.48273593
3424	5.482630877
3425	5.482518758
3426	5.482409871
3427	5.482298495
3428	5.482187865
3429	5.482080859
3430	5.481945987
3431	5.481833317
3432	5.481730074
3433	5.48162311
3434	5.481519459
3435	5.481410484
3436	5.481276283
3437	5.481164858
3438	5.48106179
3439	5.480961667
3440	5.480855989
3441	5.480746156
3442	5.48063975
3443	5.480508259
3444	5.480401304
3445	5.48029456
3446	5.480192954
3447	5.480087575
3448	5.479976998
3449	5.479872202
3450	5.479761574
3451	5.479655878
3452	5.479547334
3453	5.479446232
3454	5.479335788
3455	5.479203469
3456	5.479098178
3457	5.478997719
3458	5.478896868
3459	5.478788626
3460	5.478683824
3461	5.478578018
3462	5.478478803
3463	5.478369802
3464	5.478266532
3465	5.478164113
3466	5.478067836
3467	5.477962896
3468	5.477856298
3469	5.477753155
3470	5.477653712
3471	5.477553971
3472	5.477423076
3473	5.477293725
3474	5.477191457
3475	5.477092286
3476	5.476987793
3477	5.476881162
3478	5.476774616
3479	5.476668447
3480	5.476570332
3481	5.476462501
3482	5.476333649
3483	5.476205504
3484	5.476101077
3485	5.475998029
3486	5.475894762
3487	5.475792014
3488	5.475688258
3489	5.475586014
3490	5.475481056
3491	5.475352095
3492	5.475245068
3493	5.475143633
3494	5.475047574
3495	5.474949989
3496	5.474852684
3497	5.47474608
3498	5.474639575
3499	5.474533118
3500	5.474436478
3501	5.474338024
3502	5.474233978
3503	5.474133664
3504	5.474032635
3505	5.473927685
3506	5.473824059
3507	5.473721206
3508	5.473626211
3509	5.473526019
3510	5.473420608
3511	5.473323495
3512	5.473196511
3513	5.473069673
3514	5.472968444
3515	5.472873261
3516	5.472777497
3517	5.472681596
3518	5.472583642
3519	5.472482845
3520	5.472378417
3521	5.472279858
3522	5.472154837
3523	5.472029049
3524	5.471933898
3525	5.471826416
3526	5.471729385
3527	5.471624826
3528	5.47152597
3529	5.471430263
3530	5.471330613
3531	5.471230887
3532	5.471131988
3533	5.47102976
3534	5.470936357
3535	5.47083414
3536	5.470736362
3537	5.470638211
3538	5.470545038
3539	5.470441916
3540	5.470343864
3541	5.470249146
3542	5.470152859
3543	5.470050542
3544	5.469951014
3545	5.469826808
3546	5.4697262
3547	5.46962764
3548	5.469504869
3549	5.469405221
3550	5.469311682
3551	5.469210832
3552	5.469113845
3553	5.468991639
3554	5.468893771
3555	5.468793306
3556	5.468696989
3557	5.468574423
3558	5.468475494
3559	5.468354496
3560	5.468253105
3561	5.468151949
3562	5.468059089
3563	5.467936798
3564	5.467842592
3565	5.46772178
3566	5.467601738
3567	5.46750464
3568	5.467409452
3569	5.467317344
3570	5.467221543
3571	5.467126941
3572	5.467029807
3573	5.466933047
3574	5.466841477
3575	5.466744335
3576	5.466645369
3577	5.466545381
3578	5.466453824
3579	5.466362776
3580	5.466266837
3581	5.46617088
3582	5.466051424
3583	5.465932759
3584	5.465839788
3585	5.465743714
3586	5.465651754
3587	5.465556576
3588	5.465459851
3589	5.465352889
3590	5.46525858
3591	5.465161188
3592	5.465066065
3593	5.464967165
3594	5.464872927
3595	5.464782661
3596	5.464664702
3597	5.464568579
3598	5.464474681
3599	5.464376272
3600	5.464281253
3601	5.464186008
3602	5.464067386
3603	5.463974459
3604	5.463883726
3605	5.463793237
3606	5.463695379
3607	5.463604019
3608	5.463498474
3609	5.463409888
3610	5.463320492
3611	5.463224264
3612	5.463127472
3613	5.463038169
3614	5.462943854
3615	5.462846734
3616	5.4627293
3617	5.462640889
3618	5.46254751
3619	5.462453861
3620	5.462364349
3621	5.462271116
3622	5.462169586
3623	5.462079043
3624	5.461982068
3625	5.461889562
3626	5.461798451
3627	5.461713126
3628	5.461616967
3629	5.46150043
3630	5.461411149
3631	5.461316706
3632	5.46122825
3633	5.46114044
3634	5.461048633
3635	5.460956782
3636	5.460865482
3637	5.46077348
3638	5.46067896
3639	5.460586171
3640	5.460470263
3641	5.460377717
3642	5.460285407
3643	5.460193966
3644	5.460100113
3645	5.460008818
3646	5.45992024
3647	5.459825918
3648	5.459726245
3649	5.459631395
3650	5.459545636
3651	5.459452213
3652	5.45936698
3653	5.459279521
3654	5.459186204
3655	5.459098609
3656	5.459006224
3657	5.458915324
3658	5.45880161
3659	5.458687318
3660	5.458600524
3661	5.458508446
3662	5.458414544
3663	5.458324992
3664	5.458238169
3665	5.458150325
3666	5.45806347
3667	5.457971591
3668	5.457884761
3669	5.457795097
3670	5.457708694
3671	5.457596185
3672	5.457505035
3673	5.457414168
3674	5.457321766
3675	5.457209765
3676	5.457117672
3677	5.457033051
3678	5.456947129
3679	5.45685629
3680	5.456772441
3681	5.456671978
3682	5.45656095
3683	5.456471783
3684	5.456382734
3685	5.456292938
3686	5.45620171
3687	5.45609025
3688	5.455997826
3689	5.455914324
3690	5.455829449
3691	5.45573997
3692	5.455652094
3693	5.455566288
3694	5.455481905
3695	5.455371566
3696	5.455287306
3697	5.455198438
3698	5.4551136
3699	5.455029139
3700	5.454938006
3701	5.454844191
3702	5.454756676
3703	5.454666978
3704	5.454577224
3705	5.454478809
3706	5.454395572
3707	5.45430751
3708	5.454217991
3709	5.454133782
3710	5.454045995
3711	5.453956362
3712	5.453871701
3713	5.453785291
3714	5.453698963
3715	5.453615146
3716	5.453526424
3717	5.453442109
3718	5.453354918
3719	5.453272077
3720	5.453162297
3721	5.453071844
3722	5.452986485
3723	5.452902499
3724	5.452816299
3725	5.452734542
3726	5.452648967
3727	5.452560932
3728	5.452474921
3729	5.45236578
3730	5.452280904
3731	5.4521987
3732	5.452113464
3733	5.452005564
3734	5.451916305
3735	5.451833898
3736	5.451744765
3737	5.451659085
3738	5.451573691
3739	5.451492327
3740	5.451410462
3741	5.451323382
3742	5.451241046
3743	5.451155467
3744	5.451070965
3745	5.450986926
3746	5.450901669
3747	5.450793454
3748	5.450707728
3749	5.450623968
3750	5.450542038
3751	5.450460332
3752	5.45037934
3753	5.450291195
3754	5.450209533
3755	5.450102124
3756	5.449995094
3757	5.449912178
3758	5.449824432
3759	5.449740945
3760	5.4496544
3761	5.449572172
3762	5.449485607
3763	5.449405143
3764	5.449318471
3765	5.449235558
3766	5.449129706
3767	5.449049193
3768	5.448968837
3769	5.448882106
3770	5.448796448
3771	5.448714827
3772	5.44863179
3773	5.448549441
3774	5.448463409
3775	5.448383206
3776	5.448277519
3777	5.448196323
3778	5.44809202
3779	5.448008739
3780	5.447927396
3781	5.447845513
3782	5.447756373
3783	5.447675613
3784	5.447595678
3785	5.447511082
3786	5.447426418
3787	5.447347265
3788	5.447268905
3789	5.447164796
3790	5.447085225
3791	5.44700693
3792	5.446926843
3793	5.446842697
3794	5.446763368
3795	5.44668618
3796	5.446604796
3797	5.446523243
3798	5.446445042
3799	5.446361813
3800	5.44627792
3801	5.446200738
3802	5.446116748
3803	5.446032146
3804	5.445948042
3805	5.445867169
3806	5.445789624
3807	5.445709665
3808	5.445631704
3809	5.445552051
3810	5.445470953
3811	5.445393166
3812	5.445314268
3813	5.445211867
3814	5.445108371
3815	5.445030395
3816	5.444948128
3817	5.444864859
3818	5.444782953
3819	5.444705989
3820	5.444602915
3821	5.444526201
3822	5.444445372
3823	5.444364604
3824	5.444281155
3825	5.444204359
3826	5.444121966
3827	5.444044606
3828	5.443968137
3829	5.443876746
3830	5.443796095
3831	5.443719927
3832	5.443640684
3833	5.443562437
3834	5.443485127
3835	5.443383635
3836	5.443304793
3837	5.443226808
3838	5.443144154
3839	5.443066944
3840	5.442966091
3841	5.442889768
3842	5.442819049
3843	5.442740508
3844	5.442650034
3845	5.44256978
3846	5.442490347
3847	5.442412963
3848	5.442336878
3849	5.442262823
3850	5.442187595
3851	5.442112679
3852	5.442036877
3853	5.441954973
3854	5.441879951
3855	5.441801688
3856	5.44172701
3857	5.441647687
3858	5.441568988
3859	5.441492357
3860	5.441418583
3861	5.44134092
3862	5.44126697
3863	5.441166515
3864	5.44109162
3865	5.441017792
3866	5.440942632
3867	5.440865838
3868	5.440788989
3869	5.440714442
3870	5.440640568
3871	5.440541231
3872	5.440467469
3873	5.440390429
3874	5.440316728
3875	5.440239151
3876	5.440158851
3877	5.440059195
3878	5.439981067
3879	5.439901532
3880	5.439821447
3881	5.439746176
3882	5.439666295
3883	5.439592585
3884	5.439518845
3885	5.439422315
3886	5.439350136
3887	5.439252372
3888	5.439180285
3889	5.43910274
3890	5.439029241
3891	5.438949672
3892	5.438872343
3893	5.43879287
3894	5.438716838
3895	5.438640406
3896	5.438563796
3897	5.438484276
3898	5.438408169
3899	5.438333601
3900	5.438247631
3901	5.438174797
3902	5.438099593
3903	5.438026354
3904	5.43795041
3905	5.43787518
3906	5.437796744
3907	5.437724897
3908	5.437656626
3909	5.43758025
3910	5.437505564
3911	5.437429952
3912	5.437343012
3913	5.437246031
3914	5.437174287
3915	5.437104057
3916	5.437029286
3917	5.436954844
3918	5.436877538
3919	5.436804843
3920	5.43672144
3921	5.436643898
3922	5.436572091
3923	5.43649781
3924	5.436426107
3925	5.436348682
3926	5.436278197
3927	5.43620382
3928	5.436126844
3929	5.436032833
3930	5.435960938
3931	5.435865107
3932	5.435769807
3933	5.435699708
3934	5.435626791
3935	5.435556242
3936	5.435485588
3937	5.435409315
3938	5.435338863
3939	5.435254528
3940	5.435160447
3941	5.435087973
3942	5.435014403
3943	5.434939596
3944	5.434868742
3945	5.434796076
3946	5.434700817
3947	5.43462414
3948	5.434549772
3949	5.434477578
3950	5.434403974
3951	5.434330932
3952	5.434258422
3953	5.434182791
3954	5.434107014
3955	5.434013111
3956	5.433943693
3957	5.433872169
3958	5.433802035
3959	5.433725876
3960	5.433652767
3961	5.43357685
3962	5.433507689
3963	5.433435871
3964	5.433365537
3965	5.433295125
3966	5.433222357
3967	5.433142215
3968	5.433072388
3969	5.433000554
3970	5.432931566
3971	5.432862794
3972	5.432793006
3973	5.432709696
3974	5.432641579
3975	5.432566848
3976	5.432491727
3977	5.432422057
3978	5.43235271
3979	5.43228353
3980	5.432208583
3981	5.432116033
3982	5.432046371
3983	5.431971517
3984	5.431901667
3985	5.431830184
3986	5.431747652
3987	5.431665385
3988	5.431594981
3989	5.431512811
3990	5.431444718
3991	5.431373816
3992	5.431306171
3993	5.431235107
3994	5.431161299
3995	5.431088582
3996	5.431017176
3997	5.430948557
3998	5.43085856
3999	5.430777748
4000	5.430710616
4001	5.43062005
4002	5.430546174
4003	5.430475114
4004	5.430407242
4005	5.430338039
4006	5.430267245
4007	5.430199836
4008	5.430126269
4009	5.430060999
4010	5.429989156
4011	5.429916013
4012	5.42982504
4013	5.429756298
4014	5.429687906
4015	5.429621332
4016	5.429550406
4017	5.42948161
4018	5.429412982
4019	5.429341308
4020	5.429277469
4021	5.429205142
4022	5.429132485
4023	5.429065932
4024	5.428999637
4025	5.428909258
4026	5.428838861
4027	5.428770502
4028	5.42869198
4029	5.428614618
4030	5.428542334
4031	5.428472223
4032	5.428400833
4033	5.428328627
4034	5.428238816
4035	5.428171104
4036	5.428094228
4037	5.428028073
4038	5.427962052
4039	5.427896134
4040	5.42783012
4041	5.42776361
4042	5.427674792
4043	5.4276058
4044	5.427526731
4045	5.427457884
4046	5.427389191
4047	5.427322206
4048	5.427255843
4049	5.427189104
4050	5.427123238
4051	5.4270592
4052	5.426990273
4053	5.426924505
4054	5.42685616
4055	5.42676778
4056	5.426697632
4057	5.426633013
4058	5.426565478
4059	5.426498304
4060	5.426431325
4061	5.426363276
4062	5.426294515
4063	5.426223871
4064	5.42615492
4065	5.426086852
4066	5.425998738
4067	5.425931785
4068	5.425861913
4069	5.425794236
4070	5.425728406
4071	5.425662287
4072	5.425592006
4073	5.42552828
4074	5.425460254
4075	5.42539003
4076	5.42532312
4077	5.425254157
4078	5.425187466
4079	5.425124847
4080	5.425057923
4081	5.424993729
4082	5.424907966
4083	5.424820363
4084	5.424756495
4085	5.424690999
4086	5.424621508
4087	5.424555552
4088	5.424491861
4089	5.424423208
4090	5.424354383
4091	5.424288426
4092	5.424221915
4093	5.424155805
4094	5.424089928
4095	5.424021804
4096	5.423911545
4097	5.423825226
4098	5.423755678
4099	5.423691672
4100	5.423604858
4101	5.423539321
4102	5.423475791
4103	5.42340914
4104	5.423340838
4105	5.42325623
4106	5.423192162
4107	5.423127533
4108	5.42306359
4109	5.422997669
4110	5.4229135
4111	5.422849837
4112	5.422738897
4113	5.42267537
4114	5.42260956
4115	5.422541392
4116	5.422478665
4117	5.422413571
4118	5.422350241
4119	5.422284332
4120	5.422221085
4121	5.422152987
4122	5.422090438
4123	5.422014768
4124	5.421947817
4125	5.421879563
4126	5.421811445
4127	5.421748441
4128	5.421683614
4129	5.421619071
4130	5.42153453
4131	5.421474233
4132	5.421409826
4133	5.421345262
4134	5.42127775
4135	5.421217877
4136	5.421142915
4137	5.421078223
4138	5.421011251
4139	5.420949714
4140	5.420865666
4141	5.42080152
4142	5.420740725
4143	5.420676346
4144	5.420594026
4145	5.420530608
4146	5.420466958
4147	5.42038272
4148	5.420320403
4149	5.420258354
4150	5.42019143
4151	5.420132573
4152	5.420066565
4153	5.419999876
4154	5.419939843
4155	5.419876274
4156	5.419814412
4157	5.419732541
4158	5.419673017
4159	5.419612172
4160	5.419551263
4161	5.419489229
4162	5.419429108
4163	5.419368094
4164	5.419285383
4165	5.419202479
4166	5.419141825
4167	5.419078318
4168	5.419015698
4169	5.41895003
4170	5.41889009
4171	5.418827113
4172	5.418746056
4173	5.418683298
4174	5.418618266
4175	5.418553316
4176	5.418489828
4177	5.418429695
4178	5.418363924
4179	5.418301807
4180	5.418239776
4181	5.41817481
4182	5.418111291
4183	5.418049749
4184	5.417989509
4185	5.417927231
4186	5.417845328
4187	5.417780695
4188	5.417709469
4189	5.417650483
4190	5.417589683
4191	5.417527457
4192	5.41742079
4193	5.41735915
4194	5.417297058
4195	5.417235101
4196	5.417172961
4197	5.417111961
4198	5.417051888
4199	5.416991888
4200	5.416928052
4201	5.416865845
4202	5.416806598
4203	5.416733773
4204	5.416676487
4205	5.416614636
4206	5.416554957
4207	5.416491134
4208	5.41643223
4209	5.416371002
4210	5.41630963
4211	5.41624674
4212	5.416186163
4213	5.41612463
4214	5.41604534
4215	5.415973711
4216	5.415866115
4217	5.415803619
4218	5.415740852
4219	5.415679999
4220	5.415618331
4221	5.415557956
4222	5.415500204
4223	5.41541994
4224	5.415356422
4225	5.415297211
4226	5.415236266
4227	5.415155975
4228	5.415098468
4229	5.415034433
4230	5.414974234
4231	5.414916956
4232	5.414857073
4233	5.41479671
4234	5.414733412
4235	5.414671078
4236	5.414610693
4237	5.414550249
4238	5.414492969
4239	5.414388045
4240	5.414308578
4241	5.414248343
4242	5.414189452
4243	5.414111641
4244	5.414050985
4245	5.413988337
4246	5.413929461
4247	5.41387266
4248	5.413813098
4249	5.413753901
4250	5.413647171
4251	5.413584799
4252	5.413524174
4253	5.413464304
4254	5.413405384
4255	5.413345776
4256	5.413286103
4257	5.413218143
4258	5.413163064
4259	5.413103937
4260	5.41304769
4261	5.412985915
4262	5.412927362
4263	5.412867933
4264	5.412806463
4265	5.412748404
4266	5.412689815
4267	5.412632126
4268	5.412571061
4269	5.412512647
4270	5.412452497
4271	5.412391627
4272	5.412331681
4273	5.412264559
4274	5.412187222
4275	5.412121718
4276	5.412062876
4277	5.412001586
4278	5.411943233
4279	5.411882443
4280	5.411823184
4281	5.411762262
4282	5.411704121
4283	5.41162648
4284	5.411565658
4285	5.411508304
4286	5.411449957
4287	5.411388839
4288	5.411328994
4289	5.411271219
4290	5.411213627
4291	5.411155964
4292	5.411098125
4293	5.411037885
4294	5.410962232
4295	5.410905911
4296	5.41085024
4297	5.410793761
4298	5.410733191
4299	5.410675523
4300	5.410617639
4301	5.410540484
4302	5.410463781
4303	5.410403746
4304	5.410346595
4305	5.410289501
4306	5.410232595
4307	5.410175478
4308	5.410109108
4309	5.410055113
4310	5.410000473
4311	5.409943905
4312	5.409883864
4313	5.40982623
4314	5.40977053
4315	5.40971443
4316	5.409645451
4317	5.40958781
4318	5.409531483
4319	5.40947601
4320	5.409419425
4321	5.409359698
4322	5.409290524
4323	5.409231472
4324	5.409175459
4325	5.40911984
4326	5.409063845
4327	5.409007505
4328	5.408942252
4329	5.4088853
4330	5.408830205
4331	5.40877454
4332	5.40871393
4333	5.408638658
4334	5.408583473
4335	5.40852676
4336	5.408470435
4337	5.40841165
4338	5.408303604
4339	5.408244435
4340	5.408186321
4341	5.408129913
4342	5.408077429
4343	5.408012326
4344	5.407956337
4345	5.40790072
4346	5.407844728
4347	5.407788709
4348	5.407733497
4349	5.407678339
4350	5.407623345
4351	5.407555545
4352	5.407451142
4353	5.407394714
4354	5.40733909
4355	5.407286065
4356	5.407218458
4357	5.407162221
4358	5.407097614
4359	5.407042506
4360	5.406988281
4361	5.406880861
4362	5.406826389
4363	5.406770467
4364	5.406695879
4365	5.406639833
4366	5.406581625
4367	5.406526834
4368	5.406469568
4369	5.406413831
4370	5.406357995
4371	5.406284216
4372	5.406230838
4373	5.406123588
4374	5.406016551
4375	5.405952586
4376	5.405880019
4377	5.405824386
4378	5.405768581
4379	5.405713224
4380	5.405657784
4381	5.405602654
4382	5.405543614
4383	5.405469967
4384	5.405412494
4385	5.40535786
4386	5.405304065
4387	5.405249191
4388	5.405194735
4389	5.405138553
4390	5.40508368
4391	5.405027784
4392	5.404974455
4393	5.404917277
4394	5.404863209
4395	5.404808528
4396	5.404751951
4397	5.404699379
4398	5.404595845
4399	5.40454193
4400	5.404485232
4401	5.404413617
4402	5.404307591
4403	5.404253783
4404	5.404188373
4405	5.404089487
4406	5.404037095
4407	5.403981633
4408	5.403909272
4409	5.403856112
4410	5.40379941
4411	5.403744361
4412	5.403689841
4413	5.403617743
4414	5.403561317
4415	5.403504551
4416	5.403451052
4417	5.403396314
4418	5.403342304
4419	5.403239531
4420	5.403183616
4421	5.403129438
4422	5.403076222
4423	5.403019761
4424	5.402966656
4425	5.402915259
4426	5.402861045
4427	5.40280765
4428	5.402741747
4429	5.402679817
4430	5.402577345
4431	5.402527194
4432	5.402472813
4433	5.402420167
4434	5.402369413
4435	5.402316428
4436	5.402263689
4437	5.402208138
4438	5.402103429
4439	5.402049624
4440	5.401993834
4441	5.401940009
4442	5.401878589
4443	5.401824724
4444	5.4017734
4445	5.401720288
4446	5.401669171
4447	5.401564747
4448	5.401510978
4449	5.401459615
4450	5.401404213
4451	5.40135191
4452	5.401296834
4453	5.401232289
4454	5.401179853
4455	5.401129477
4456	5.401073831
4457	5.40102087
4458	5.400956505
4459	5.400887748
4460	5.400832486
4461	5.400761658
4462	5.400709712
4463	5.400657557
4464	5.400604016
4465	5.40055299
4466	5.400494062
4467	5.400437603
4468	5.400386933
4469	5.400322953
4470	5.400268448
4471	5.400215093
4472	5.400146008
4473	5.400090922
4474	5.400039327
4475	5.399988144
4476	5.399934224
4477	5.399864782
4478	5.399813668
4479	5.399760863
4480	5.399699062
4481	5.399645818
4482	5.399541956
4483	5.399441306
4484	5.39938858
4485	5.399340135
4486	5.399289056
4487	5.399191573
4488	5.39913859
4489	5.399075239
4490	5.399022396
4491	5.398969798
4492	5.398917501
4493	5.398865328
4494	5.398812778
4495	5.398762332
4496	5.398712695
4497	5.398659154
4498	5.398610122
4499	5.398547117
4500	5.398450594
4501	5.398398586
4502	5.398295392
4503	5.39824386
4504	5.398190697
4505	5.398138495
4506	5.398086294
4507	5.398034031
4508	5.397985632
4509	5.397936004
4510	5.397884338
4511	5.39783505
4512	5.397734855
4513	5.39763211
4514	5.397579222
4515	5.397512385
4516	5.397460721
4517	5.397407091
4518	5.397344075
4519	5.397289862
4520	5.397239823
4521	5.397173271
4522	5.397121625
4523	5.397071304
4524	5.397008459
4525	5.396955786
4526	5.396904197
4527	5.396852804
4528	5.396801018
4529	5.396749937
4530	5.396698151
4531	5.396646742
4532	5.396596091
4533	5.396546139
4534	5.396496038
4535	5.396444927
4536	5.396395046
4537	5.396343854
4538	5.396292573
4539	5.39619296
4540	5.396093545
4541	5.396043464
4542	5.395948186
4543	5.395897477
4544	5.395848987
4545	5.395782183
4546	5.39573107
4547	5.395663534
4548	5.395611014
4549	5.395560822
4550	5.395508307
4551	5.395457347
4552	5.395408462
4553	5.395342104
4554	5.39529268
4555	5.395195709
4556	5.39514678
4557	5.39509686
4558	5.395045979
4559	5.394994234
4560	5.394943807
4561	5.394891509
4562	5.394840613
4563	5.394789622
4564	5.394733637
4565	5.394683047
4566	5.394632598
4567	5.39458334
4568	5.39451731
4569	5.394459549
4570	5.394409448
4571	5.394358976
4572	5.394308547
4573	5.39424686
4574	5.394196797
4575	5.394146611
4576	5.394097259
4577	5.394047452
4578	5.393997683
4579	5.393947502
4580	5.393897231
4581	5.393846958
4582	5.393798276
4583	5.393750755
4584	5.393700764
4585	5.39364999
4586	5.393601198
4587	5.393506714
4588	5.39345659
4589	5.393406628
4590	5.393345585
4591	5.393296382
4592	5.393250051
4593	5.393201729
4594	5.393104052
4595	5.393055926
4596	5.393006225
4597	5.392945259
4598	5.392847801
4599	5.39275332
4600	5.39269635
4601	5.392644891
4602	5.392596064
4603	5.392544937
4604	5.392494382
4605	5.39244523
4606	5.392396683
4607	5.392340236
4608	5.392291646
4609	5.392242804
4610	5.392193618
4611	5.392143333
4612	5.39209582
4613	5.39204648
4614	5.3919979
4615	5.391948173
4616	5.391898556
4617	5.391847723
4618	5.391797883
4619	5.391749448
4620	5.391700861
4621	5.391651891
4622	5.391586211
4623	5.391537922
4624	5.391481725
4625	5.391421718
4626	5.391373506
4627	5.391325315
4628	5.391276554
4629	5.391211554
4630	5.391163968
4631	5.391115631
4632	5.391018807
4633	5.390969354
4634	5.390909234
4635	5.390860534
4636	5.390810557
4637	5.390761881
4638	5.390714555
4639	5.390666928
4640	5.390618531
4641	5.390558929
4642	5.390509517
4643	5.390461978
4644	5.390397417
4645	5.390348262
4646	5.390301184
4647	5.39025198
4648	5.390188768
4649	5.390095662
4650	5.39004244
4651	5.389993396
4652	5.389944043
4653	5.389895149
4654	5.38979568
4655	5.389740446
4656	5.389691263
4657	5.389636213
4658	5.389543558
4659	5.389495417
4660	5.389446992
4661	5.38939907
4662	5.389336181
4663	5.389289123
4664	5.389242199
4665	5.389195101
4666	5.389145543
4667	5.389099164
4668	5.389053873
4669	5.388990298
4670	5.388894132
4671	5.388845233
4672	5.38874938
4673	5.388701182
4674	5.388656179
4675	5.388610478
4676	5.388562788
4677	5.388517011
4678	5.388470745
4679	5.388423598
4680	5.388361979
4681	5.388313142
4682	5.388249643
4683	5.388202076
4684	5.388138718
4685	5.388091357
4686	5.388043093
4687	5.387994634
4688	5.387948923
4689	5.387893809
4690	5.387804249
4691	5.387758055
4692	5.38770402
4693	5.3876586
4694	5.387612116
4695	5.387565558
4696	5.387518415
4697	5.387472864
4698	5.387425324
4699	5.387377735
4700	5.387332249
4701	5.387285302
4702	5.387238424
4703	5.387184469
4704	5.38713607
4705	5.387040787
4706	5.386992871
4707	5.38694613
4708	5.386900198
4709	5.386838728
4710	5.386747367
4711	5.386652912
4712	5.386607029
4713	5.386561398
4714	5.386515834
4715	5.386469282
4716	5.386412083
4717	5.386314541
4718	5.386217192
4719	5.386168942
4720	5.386120796
4721	5.386075437
4722	5.386027571
4723	5.385978709
4724	5.385931766
4725	5.385834641
4726	5.385786658
4727	5.38572559
4728	5.385679788
4729	5.385617806
4730	5.385571267
4731	5.385523971
4732	5.385477669
4733	5.385430015
4734	5.385339014
4735	5.385291428
4736	5.385244402
4737	5.385182923
4738	5.385134504
4739	5.385088273
4740	5.385043118
4741	5.384997579
4742	5.384954223
4743	5.384864022
4744	5.384819124
4745	5.384764737
4746	5.384711834
4747	5.384664546
4748	5.384617548
4749	5.38457321
4750	5.384518741
4751	5.384458523
4752	5.384411662
4753	5.384365857
4754	5.384323113
4755	5.384279574
4756	5.384183245
4757	5.384139478
4758	5.384078302
4759	5.384030335
4760	5.383985413
4761	5.383940555
4762	5.383884031
4763	5.383827475
4764	5.383782026
4765	5.383685964
4766	5.3836418
4767	5.383597565
4768	5.383552439
4769	5.383496742
4770	5.383450602
4771	5.383405607
