iter	Passed	Remaining
4945	1905624	1947235
4946	1905934	1946773
4947	1906284	1946351
4948	1906609	1945905
4949	1906940	1945464
4950	1907296	1945049
4951	1907575	1944556
4952	1907913	1944122
4953	1908197	1943634
4954	1908490	1943155
4955	1908768	1942660
4956	1909058	1942179
4957	1909388	1941738
4958	1909699	1941277
4959	1910015	1940822
4960	1910335	1940371
4961	1910590	1939853
4962	1910903	1939396
4963	1911251	1938973
4964	1911567	1938518
4965	1911897	1938076
4966	1912622	1938036
4967	1913092	1937737
4968	1913604	1937481
4969	1914040	1937147
4970	1914759	1937100
4971	1915175	1936746
4972	1915822	1936626
4973	1916488	1936523
4974	1916916	1936181
4975	1917401	1935897
4976	1918020	1935748
4977	1918510	1935467
4978	1918875	1935062
4979	1919209	1934625
4980	1919527	1934171
4981	1919934	1933808
4982	1920419	1933522
4983	1921269	1933604
4984	1922304	1933873
4985	1922670	1933467
4986	1923027	1933053
4987	1923567	1932823
4988	1924095	1932580
4989	1924415	1932128
4990	1924831	1931773
4991	1925201	1931372
4992	1925519	1930918
4993	1925898	1930526
4994	1926255	1930112
4995	1926619	1929704
4996	1926916	1929230
4997	1927229	1928771
4998	1927514	1928285
4999	1927842	1927842
5000	1928172	1927401
5001	1928466	1926924
5002	1928829	1926515
5003	1929206	1926121
5004	1929500	1925645
5005	1929796	1925170
5006	1930146	1924749
5007	1930671	1924503
5008	1931192	1924252
5009	1931687	1923976
5010	1932087	1923604
5011	1932389	1923136
5012	1932760	1922735
5013	1933096	1922301
5014	1933409	1921843
5015	1933819	1921482
5016	1934363	1921254
5017	1934870	1920988
5018	1935184	1920532
5019	1935521	1920099
5020	1935851	1919658
5021	1936200	1919236
5022	1936507	1918773
5023	1936813	1918308
5024	1937145	1917870
5025	1937476	1917430
5026	1937818	1917002
5027	1938112	1916526
5028	1938411	1916055
5029	1938711	1915586
5030	1939048	1915152
5031	1939400	1914734
5032	1939709	1914273
5033	1940067	1913861
5034	1940411	1913434
5035	1940794	1913047
5036	1941143	1912625
5037	1941478	1912190
5038	1941833	1911775
5039	1942191	1911362
5040	1942489	1910891
5041	1942862	1910494
5042	1943213	1910074
5043	1943519	1909611
5044	1943843	1909166
5045	1944170	1908723
5046	1944450	1908235
5047	1944778	1907793
5048	1945105	1907351
5049	1945446	1906922
5050	1945758	1906465
5051	1946102	1906040
5052	1946396	1905565
5053	1946750	1905149
5054	1947059	1904690
5055	1947387	1904248
5056	1947663	1903757
5057	1947982	1903307
5058	1948301	1902857
5059	1948689	1902475
5060	1949048	1902064
5061	1949426	1901672
5062	1949784	1901261
5063	1950128	1900835
5064	1950462	1900401
5065	1950819	1899988
5066	1951143	1899544
5067	1951457	1899090
5068	1952094	1898950
5069	1952506	1898591
5070	1952883	1898198
5071	1953213	1897759
5072	1953545	1897322
5073	1953873	1896882
5074	1954192	1896433
5075	1954499	1895972
5076	1954807	1895512
5077	1955131	1895068
5078	1955506	1894673
5079	1955870	1894268
5080	1956234	1893862
5081	1956585	1893444
5082	1956973	1893062
5083	1957300	1892621
5084	1957635	1892188
5085	1957984	1891768
5086	1958341	1891356
5087	1958682	1890929
5088	1959051	1890528
5089	1959345	1890056
5090	1959634	1889579
5091	1959897	1889076
5092	1960192	1888604
5093	1960643	1888283
5094	1961089	1887957
5095	1961407	1887508
5096	1961701	1887035
5097	1962032	1886599
5098	1962363	1886163
5099	1962701	1885733
5100	1963111	1885372
5101	1963584	1885071
5102	1964092	1884805
5103	1964413	1884358
5104	1964757	1883934
5105	1965038	1883450
5106	1965364	1883009
5107	1965646	1882525
5108	1965963	1882076
5109	1966277	1881623
5110	1966661	1881238
5111	1966948	1880759
5112	1967271	1880316
5113	1967557	1879836
5114	1967845	1879359
5115	1968145	1878893
5116	1968466	1878448
5117	1968771	1877988
5118	1969099	1877549
5119	1969404	1877088
5120	1969753	1876670
5121	1970115	1876264
5122	1970450	1875831
5123	1970786	1875401
5124	1971123	1874971
5125	1971447	1874529
5126	1971732	1874049
5127	1972035	1873587
5128	1972330	1873117
5129	1972650	1872671
5130	1972934	1872191
5131	1973249	1871741
5132	1973506	1871236
5133	1973786	1870753
5134	1974095	1870296
5135	1974356	1869795
5136	1974679	1869352
5137	1975071	1868975
5138	1975453	1868589
5139	1975800	1868169
5140	1976203	1867802
5141	1976643	1867470
5142	1977034	1867092
5143	1977382	1866673
5144	1977755	1866278
5145	1978083	1865841
5146	1978446	1865436
5147	1978811	1865033
5148	1979108	1864567
5149	1979402	1864097
5150	1979744	1863673
5151	1980090	1863253
5152	1980359	1862759
5153	1980723	1862356
5154	1981045	1861913
5155	1981432	1861532
5156	1981782	1861115
5157	1982098	1860667
5158	1982503	1860301
5159	1982888	1859918
5160	1983249	1859512
5161	1983705	1859195
5162	1984058	1858782
5163	1984444	1858398
5164	1984778	1857967
5165	1985137	1857560
5166	1985523	1857177
5167	1985844	1856733
5168	1986176	1856300
5169	1986524	1855882
5170	1986863	1855455
5171	1987222	1855048
5172	1987581	1854640
5173	1987901	1854196
5174	1988225	1853756
5175	1988591	1853354
5176	1988951	1852948
5177	1989314	1852544
5178	1989641	1852106
5179	1989987	1851686
5180	1990338	1851272
5181	1990703	1850870
5182	1991048	1850449
5183	1991334	1849974
5184	1991665	1849540
5185	1991950	1849064
5186	1992236	1848589
5187	1992562	1848152
5188	1992923	1847745
5189	1993297	1847352
5190	1993667	1846955
5191	1994009	1846533
5192	1994342	1846101
5193	1994658	1845654
5194	1994942	1845178
5195	1995295	1844765
5196	1995608	1844315
5197	1995965	1843906
5198	1996331	1843505
5199	1996652	1843063
5200	1997014	1842659
5201	1997340	1842221
5202	1997679	1841796
5203	1997991	1841346
5204	1998355	1840944
5205	1998678	1840504
5206	1998987	1840050
5207	1999338	1839637
5208	1999704	1839236
5209	2000057	1838824
5210	2000439	1838438
5211	2000783	1838018
5212	2001189	1837655
5213	2001557	1837256
5214	2001861	1836798
5215	2002233	1836404
5216	2002546	1835955
5217	2002924	1835566
5218	2003289	1835164
5219	2003626	1834738
5220	2003986	1834333
5221	2004358	1833938
5222	2004678	1833495
5223	2005039	1833091
5224	2005348	1832638
5225	2005700	1832226
5226	2006051	1831812
5227	2006376	1831374
5228	2006737	1830970
5229	2007063	1830534
5230	2007413	1830119
5231	2007784	1829724
5232	2008100	1829278
5233	2008446	1828860
5234	2008785	1828435
5235	2009159	1828043
5236	2009514	1827633
5237	2009826	1827184
5238	2010172	1826767
5239	2010544	1826372
5240	2010874	1825939
5241	2011227	1825528
5242	2011579	1825116
5243	2011943	1824714
5244	2012283	1824291
5245	2012626	1823870
5246	2013026	1823502
5247	2013405	1823114
5248	2013793	1822734
5249	2014144	1822321
5250	2014501	1821913
5251	2014915	1821556
5252	2015307	1821180
5253	2015668	1820777
5254	2016062	1820402
5255	2016467	1820038
5256	2016862	1819664
5257	2017210	1819248
5258	2017595	1818867
5259	2017918	1818428
5260	2018270	1818015
5261	2018633	1817613
5262	2018968	1817186
5263	2019384	1816832
5264	2019767	1816447
5265	2020076	1815997
5266	2020363	1815527
5267	2020759	1815154
5268	2021141	1814769
5269	2021476	1814342
5270	2021849	1813948
5271	2022158	1813498
5272	2022522	1813097
5273	2022890	1812699
5274	2023261	1812305
5275	2023620	1811899
5276	2023992	1811506
5277	2024309	1811063
5278	2024696	1810682
5279	2025037	1810261
5280	2025404	1809862
5281	2025711	1809411
5282	2026028	1808967
5283	2026400	1808573
5284	2026783	1808190
5285	2027112	1807758
5286	2027443	1807327
5287	2027821	1806939
5288	2028191	1806543
5289	2028534	1806124
5290	2028944	1805764
5291	2029253	1805314
5292	2029554	1804858
5293	2029880	1804422
5294	2030202	1803985
5295	2030526	1803549
5296	2030940	1803193
5297	2031364	1802845
5298	2031719	1802436
5299	2032109	1802059
5300	2032629	1801797
5301	2033082	1801475
5302	2033779	1801369
5303	2034260	1801072
5304	2034770	1800801
5305	2035662	1800866
5306	2036470	1800858
5307	2037235	1800811
5308	2037806	1800593
5309	2038233	1800247
5310	2038631	1799876
5311	2039034	1799509
5312	2039396	1799106
5313	2039722	1798671
5314	2040145	1798321
5315	2040463	1797880
5316	2040966	1797601
5317	2041386	1797249
5318	2041829	1796917
5319	2042244	1796560
5320	2042543	1796102
5321	2042919	1795711
5322	2043294	1795320
5323	2043659	1794919
5324	2043938	1794443
5325	2044302	1794042
5326	2044796	1793755
5327	2045128	1793326
5328	2045490	1792922
5329	2045853	1792520
5330	2046204	1792108
5331	2046566	1791704
5332	2046936	1791309
5333	2047302	1790909
5334	2047606	1790456
5335	2047954	1790041
5336	2048265	1789593
5337	2048624	1789188
5338	2048949	1788753
5339	2049324	1788361
5340	2049650	1787927
5341	2050016	1787528
5342	2050350	1787100
5343	2050666	1786658
5344	2051058	1786282
5345	2051646	1786076
5346	2052178	1785820
5347	2052538	1785417
5348	2052856	1784975
5349	2053203	1784559
5350	2053525	1784122
5351	2053853	1783690
5352	2054214	1783287
5353	2054568	1782877
5354	2054866	1782419
5355	2055196	1781988
5356	2055554	1781582
5357	2055879	1781148
5358	2056236	1780741
5359	2056606	1780345
5360	2056974	1779948
5361	2057327	1779538
5362	2057684	1779131
5363	2058009	1778697
5364	2058354	1778280
5365	2058703	1777866
5366	2059086	1777482
5367	2059483	1777109
5368	2059841	1776704
5369	2060220	1776316
5370	2060570	1775903
5371	2060934	1775503
5372	2061303	1775107
5373	2061672	1774711
5374	2061973	1774256
5375	2062333	1773851
5376	2062682	1773439
5377	2062994	1772993
5378	2063359	1772594
5379	2063688	1772163
5380	2064064	1771773
5381	2064377	1771329
5382	2064740	1770928
5383	2065046	1770478
5384	2065314	1769995
5385	2065681	1769598
5386	2066049	1769200
5387	2066359	1768755
5388	2066731	1768361
5389	2067098	1767963
5390	2067486	1767583
5391	2067822	1767160
5392	2068177	1766751
5393	2068549	1766358
5394	2068889	1765937
5395	2069200	1765492
5396	2069545	1765076
5397	2069850	1764625
5398	2070198	1764212
5399	2070529	1763784
5400	2070884	1763376
5401	2071201	1762936
5402	2071520	1762498
5403	2072183	1762353
5404	2072591	1761990
5405	2072889	1761534
5406	2073244	1761127
5407	2073566	1760691
5408	2073991	1760343
5409	2074508	1760072
5410	2074907	1759702
5411	2075279	1759309
5412	2075554	1758833
5413	2075876	1758398
5414	2076221	1757982
5415	2076546	1757550
5416	2076960	1757192
5417	2077356	1756819
5418	2077691	1756395
5419	2078041	1755983
5420	2078394	1755574
5421	2078699	1755124
5422	2079099	1754755
5423	2079454	1754348
5424	2079802	1753935
5425	2080071	1753454
5426	2080342	1752977
5427	2080715	1752585
5428	2081048	1752159
5429	2081387	1751738
5430	2081759	1751345
5431	2082099	1750925
5432	2082452	1750517
5433	2082813	1750115
5434	2083128	1749674
5435	2083483	1749267
5436	2083800	1748828
5437	2084154	1748420
5438	2084469	1747980
5439	2084821	1747571
5440	2085085	1747087
5441	2085403	1746650
5442	2085693	1746189
5443	2086012	1745751
5444	2086304	1745292
5445	2086581	1744820
5446	2086859	1744349
5447	2087190	1743922
5448	2087437	1743426
5449	2087737	1742973
5450	2088027	1742512
5451	2088352	1742081
5452	2088632	1741611
5453	2088965	1741187
5454	2089280	1740748
5455	2089549	1740269
5456	2089842	1739811
5457	2090130	1739349
5458	2090456	1738919
5459	2090772	1738481
5460	2091120	1738069
5461	2091448	1737641
5462	2091793	1737226
5463	2092116	1736793
5464	2092448	1736368
5465	2092726	1735898
5466	2093060	1735475
5467	2093389	1735047
5468	2093707	1734611
5469	2094007	1734160
5470	2094336	1733732
5471	2094667	1733306
5472	2094951	1732842
5473	2095203	1732351
5474	2095542	1731932
5475	2095789	1731437
5476	2096128	1731018
5477	2096445	1730581
5478	2096769	1730150
5479	2097073	1729702
5480	2097395	1729269
5481	2097725	1728844
5482	2098023	1728392
5483	2098342	1727956
5484	2098670	1727529
5485	2098951	1727062
5486	2099248	1726610
5487	2099564	1726172
5488	2099850	1725710
5489	2100174	1725279
5490	2100420	1724785
5491	2100747	1724357
5492	2101031	1723893
5493	2101450	1723541
5494	2101927	1723236
5495	2102191	1722756
5496	2102535	1722342
5497	2102854	1721908
5498	2103168	1721469
5499	2103456	1721009
5500	2103738	1720545
5501	2104261	1720277
5502	2104658	1719907
5503	2104974	1719470
5504	2105259	1719008
5505	2105591	1718584
5506	2105889	1718133
5507	2106155	1717656
5508	2106463	1717212
5509	2106727	1716734
5510	2106990	1716255
5511	2107294	1715808
5512	2107577	1715345
5513	2107853	1714876
5514	2108182	1714450
5515	2108512	1714026
5516	2108815	1713579
5517	2109270	1713256
5518	2109771	1712970
5519	2110243	1712661
5520	2110564	1712229
5521	2110860	1711777
5522	2111184	1711347
5523	2111506	1710916
5524	2111821	1710479
5525	2112117	1710027
5526	2112450	1709605
5527	2112783	1709183
5528	2113140	1708780
5529	2113429	1708323
5530	2113748	1707890
5531	2114098	1707482
5532	2114449	1707075
5533	2114779	1706650
5534	2115134	1706246
5535	2115467	1705824
5536	2115776	1705384
5537	2116067	1704928
5538	2116383	1704492
5539	2116708	1704065
5540	2117027	1703632
5541	2117300	1703162
5542	2117638	1702745
5543	2117968	1702320
5544	2118239	1701849
5545	2118495	1701366
5546	2118822	1700940
5547	2119108	1700481
5548	2119432	1700053
5549	2119741	1699612
5550	2120012	1699141
5551	2120307	1698689
5552	2120558	1698203
5553	2120903	1697792
5554	2121229	1697365
5555	2121565	1696946
5556	2121905	1696531
5557	2122366	1696213
5558	2122767	1695846
5559	2123209	1695512
5560	2123659	1695184
5561	2124171	1694906
5562	2124821	1694739
5563	2125378	1694496
5564	2125944	1694261
5565	2126404	1693941
5566	2126944	1693685
5567	2127373	1693340
5568	2128007	1693158
5569	2128408	1692791
5570	2128900	1692496
5571	2129507	1692293
5572	2129945	1691955
5573	2130363	1691601
5574	2130717	1691197
5575	2131027	1690757
5576	2131366	1690341
5577	2131732	1689946
5578	2132119	1689567
5579	2132620	1689280
5580	2132935	1688844
5581	2133461	1688575
5582	2133898	1688237
5583	2134258	1687837
5584	2134942	1687694
5585	2135483	1687437
5586	2135844	1687038
5587	2136216	1686647
5588	2136612	1686276
5589	2137058	1685944
5590	2137482	1685594
5591	2137945	1685276
5592	2138308	1684878
5593	2138607	1684430
5594	2139025	1684076
5595	2139362	1683658
5596	2139745	1683276
5597	2140115	1682884
5598	2140584	1682570
5599	2140945	1682171
5600	2141416	1681859
5601	2141958	1681602
5602	2142791	1681573
5603	2143384	1681355
5604	2144056	1681200
5605	2144699	1681021
5606	2145415	1680900
5607	2145929	1680620
5608	2146355	1680272
5609	2146767	1679912
5610	2147196	1679566
5611	2147580	1679184
5612	2147959	1678798
5613	2148567	1678592
5614	2149062	1678297
5615	2149539	1677988
5616	2149904	1677591
5617	2150405	1677301
5618	2150903	1677008
5619	2151251	1676598
5620	2151670	1676243
5621	2151995	1675816
5622	2152289	1675363
5623	2152587	1674915
5624	2152959	1674523
5625	2153359	1674154
5626	2153712	1673748
5627	2154011	1673301
5628	2154334	1672871
5629	2154671	1672453
5630	2154975	1672010
5631	2155242	1671537
5632	2155553	1671099
5633	2155904	1670692
5634	2156294	1670314
5635	2156681	1669936
5636	2157037	1669532
5637	2157422	1669151
5638	2157823	1668783
5639	2158145	1668353
5640	2158514	1667960
5641	2158951	1667619
5642	2159338	1667240
5643	2159695	1666837
5644	2160042	1666427
5645	2160390	1666018
5646	2160695	1665575
5647	2161036	1665161
5648	2161382	1664750
5649	2161822	1664411
5650	2162157	1663992
5651	2162458	1663547
5652	2162816	1663146
5653	2163152	1662727
5654	2163508	1662324
5655	2163829	1661894
5656	2164136	1661454
5657	2164493	1661051
5658	2164803	1660613
5659	2165157	1660209
5660	2165507	1659801
5661	2165837	1659379
5662	2166124	1658923
5663	2166442	1658491
5664	2166830	1658113
5665	2167119	1657658
5666	2167582	1657338
5667	2168152	1657098
5668	2168537	1656718
5669	2168940	1656351
5670	2169290	1655943
5671	2169629	1655528
5672	2170020	1655152
5673	2170454	1654809
5674	2170873	1654454
5675	2171204	1654032
5676	2171530	1653606
5677	2171858	1653183
5678	2172163	1652741
5679	2172465	1652297
5680	2172719	1651817
5681	2172980	1651342
5682	2173323	1650930
5683	2173651	1650506
5684	2173946	1650057
5685	2174237	1649606
5686	2174552	1649172
5687	2174847	1648723
5688	2175243	1648351
5689	2175863	1648149
5690	2176303	1647811
5691	2176650	1647401
5692	2176936	1646946
5693	2177270	1646526
5694	2177570	1646082
5695	2177919	1645674
5696	2178245	1645250
5697	2178569	1644824
5698	2178859	1644371
5699	2179179	1643942
5700	2179475	1643495
5701	2179809	1643076
5702	2180151	1642663
5703	2180435	1642207
5704	2180722	1641753
5705	2181020	1641307
5706	2181338	1640877
5707	2181638	1640432
5708	2181964	1640008
5709	2182301	1639592
5710	2182608	1639153
5711	2182877	1638686
5712	2183212	1638269
5713	2183537	1637843
5714	2183859	1637417
5715	2184211	1637012
5716	2184547	1636595
5717	2184859	1636160
5718	2185296	1635819
5719	2185740	1635484
5720	2186175	1635141
5721	2186685	1634855
5722	2187079	1634481
5723	2187424	1634071
5724	2188002	1633835
5725	2188424	1633483
5726	2188710	1633029
5727	2189032	1632602
5728	2189327	1632155
5729	2189674	1631747
5730	2189998	1631321
5731	2190300	1630879
5732	2190719	1630525
5733	2191247	1630251
5734	2191797	1629993
5735	2192685	1629987
5736	2193146	1629664
5737	2193592	1629329
5738	2193974	1628946
5739	2194335	1628548
5740	2194696	1628150
5741	2195084	1627772
5742	2195416	1627352
5743	2195779	1626956
5744	2196143	1626560
5745	2196530	1626182
5746	2196869	1625767
5747	2197184	1625335
5748	2197513	1624913
5749	2197899	1624534
5750	2198244	1624124
5751	2198601	1623724
5752	2198941	1623310
5753	2199295	1622907
5754	2199630	1622490
5755	2199984	1622087
5756	2200338	1621684
5757	2200696	1621284
5758	2201076	1620900
5759	2201426	1620494
5760	2201746	1620066
5761	2202085	1619652
5762	2202389	1619213
5763	2202796	1618849
5764	2203111	1618417
5765	2203385	1617956
5766	2203742	1617555
5767	2204083	1617143
5768	2204427	1616733
5769	2204686	1616260
5770	2205018	1615841
5771	2205343	1615417
5772	2205667	1614993
5773	2205961	1614546
5774	2206254	1614099
5775	2206587	1613682
5776	2206917	1613261
5777	2207201	1612808
5778	2207462	1612337
5779	2207807	1611928
5780	2208068	1611458
5781	2208358	1611009
5782	2208695	1610594
5783	2209004	1610159
5784	2209347	1609749
5785	2209644	1609305
5786	2210014	1608914
5787	2210446	1608569
5788	2210887	1608230
5789	2211203	1607800
5790	2211514	1607367
5791	2211870	1606966
5792	2212229	1606568
5793	2212617	1606190
5794	2212881	1605723
5795	2213210	1605302
5796	2213590	1604920
5797	2214080	1604616
5798	2214530	1604283
5799	2215103	1604040
5800	2215508	1603675
5801	2215855	1603268
5802	2216159	1602829
5803	2216724	1602580
5804	2217263	1602312
5805	2217641	1601927
5806	2218211	1601680
5807	2218793	1601442
5808	2219263	1601124
5809	2220104	1601073
5810	2220592	1600767
5811	2221444	1600724
5812	2222002	1600468
5813	2222409	1600104
5814	2222872	1599779
5815	2223327	1599450
5816	2223739	1599089
5817	2224424	1598924
5818	2225029	1598701
5819	2225589	1598447
5820	2226100	1598157
5821	2226519	1597800
5822	2226933	1597441
5823	2227301	1597048
5824	2227677	1596661
5825	2227985	1596225
5826	2228260	1595766
5827	2228648	1595388
5828	2229102	1595056
5829	2229420	1594628
5830	2229814	1594254
5831	2230169	1593852
5832	2230506	1593437
5833	2230807	1592996
5834	2231120	1592564
5835	2231481	1592167
5836	2231828	1591759
5837	2232112	1591306
5838	2232394	1590853
5839	2232762	1590460
5840	2233096	1590044
5841	2233441	1589635
5842	2233759	1589207
5843	2234050	1588759
5844	2234390	1588347
5845	2234814	1587995
5846	2235231	1587637
5847	2235491	1587168
5848	2235891	1586798
5849	2236248	1586398
5850	2236587	1585985
5851	2236961	1585597
5852	2237322	1585200
5853	2237643	1584774
5854	2237983	1584362
5855	2238259	1583904
5856	2238562	1583466
5857	2238886	1583043
5858	2239243	1582643
5859	2239566	1582219
5860	2239886	1581793
5861	2240180	1581348
5862	2240524	1580939
5863	2240875	1580535
5864	2241132	1580065
5865	2241498	1579671
5866	2241810	1579240
5867	2242141	1578822
5868	2242546	1578456
5869	2242878	1578038
5870	2243201	1577615
5871	2243512	1577183
5872	2243817	1576747
5873	2244170	1576344
5874	2244453	1575892
5875	2244699	1575415
5876	2245040	1575004
5877	2245373	1574588
5878	2245699	1574167
5879	2246061	1573770
5880	2246356	1573328
5881	2246663	1572893
5882	2247008	1572485
5883	2247344	1572071
5884	2247716	1571682
5885	2248078	1571286
5886	2248396	1570860
5887	2248660	1570395
5888	2249016	1569995
5889	2249348	1569579
5890	2249657	1569146
5891	2249995	1568734
5892	2250288	1568290
5893	2250559	1567831
5894	2250860	1567393
5895	2251202	1566983
5896	2251534	1566567
5897	2251849	1566138
5898	2252212	1565743
5899	2252473	1565278
5900	2252813	1564867
5901	2253218	1564501
5902	2253524	1564067
5903	2253830	1563632
5904	2254176	1563226
5905	2254514	1562814
5906	2254862	1562409
5907	2255256	1562035
5908	2255567	1561605
5909	2255883	1561177
5910	2256231	1560773
5911	2256576	1560365
5912	2256945	1559975
5913	2257268	1559553
5914	2257620	1559151
5915	2257936	1558724
5916	2258287	1558321
5917	2258676	1557944
5918	2258996	1557520
5919	2259310	1557092
5920	2259628	1556667
5921	2259967	1556255
5922	2260250	1555806
5923	2260633	1555425
5924	2260970	1555013
5925	2261310	1554603
5926	2261631	1554180
5927	2261982	1553777
5928	2262352	1553387
5929	2262706	1552987
5930	2263012	1552553
5931	2263349	1552142
5932	2263700	1551739
5933	2263997	1551299
5934	2264272	1550845
5935	2264599	1550426
5936	2264940	1550017
5937	2265272	1549602
5938	2265531	1549137
5939	2265899	1548746
5940	2266234	1548333
5941	2266566	1547917
5942	2266938	1547529
5943	2267300	1547134
5944	2267645	1546728
5945	2267992	1546324
5946	2268405	1545963
5947	2268752	1545558
5948	2269175	1545205
5949	2269571	1544834
5950	2269946	1544448
5951	2270310	1544055
5952	2270569	1543590
5953	2270878	1543159
5954	2271219	1542751
5955	2271513	1542310
5956	2271837	1541889
5957	2272159	1541468
5958	2272533	1541081
5959	2272887	1540682
5960	2273230	1540274
5961	2273590	1539878
5962	2273962	1539491
5963	2274313	1539089
5964	2274696	1538709
5965	2275036	1538299
5966	2275373	1537888
5967	2275731	1537491
5968	2276054	1537070
5969	2276388	1536657
5970	2276719	1536242
5971	2276995	1535789
5972	2277305	1535360
5973	2277705	1534992
5974	2277992	1534547
5975	2278265	1534093
5976	2278693	1533743
5977	2278985	1533302
5978	2279287	1532867
5979	2279641	1532467
5980	2279997	1532069
5981	2280303	1531638
5982	2280659	1531239
5983	2280972	1530813
5984	2281291	1530390
5985	2281611	1529968
5986	2281913	1529533
5987	2282285	1529146
5988	2282638	1528746
5989	2282979	1528338
5990	2283310	1527923
5991	2283639	1527507
5992	2284027	1527131
5993	2284445	1526774
5994	2284771	1526357
5995	2285181	1525995
5996	2285496	1525569
5997	2285801	1525138
5998	2286156	1524739
5999	2286445	1524297
6000	2286750	1523865
6001	2287101	1523464
6002	2287470	1523075
6003	2287796	1522657
6004	2288082	1522212
6005	2288382	1521778
6006	2288698	1521353
6007	2289008	1520925
6008	2289400	1520552
6009	2289686	1520108
6010	2290014	1519691
6011	2290339	1519273
6012	2290654	1518849
6013	2290953	1518413
6014	2291254	1517979
6015	2291535	1517533
6016	2291855	1517111
6017	2292153	1516675
6018	2292475	1516255
6019	2292807	1515842
6020	2293115	1515413
6021	2293441	1514996
6022	2293730	1514555
6023	2294014	1514110
6024	2294309	1513673
6025	2294614	1513242
6026	2294882	1512786
6027	2295173	1512347
6028	2295460	1511904
6029	2295719	1511444
6030	2295977	1510982
6031	2296332	1510584
6032	2296638	1510154
6033	2296986	1509752
6034	2297405	1509397
6035	2297768	1509005
6036	2298087	1508584
6037	2298429	1508178
6038	2298792	1507785
6039	2299097	1507355
6040	2299442	1506951
6041	2299790	1506549
6042	2300047	1506087
6043	2300378	1505674
6044	2300707	1505260
6045	2301018	1504833
6046	2301384	1504443
6047	2301717	1504032
6048	2302067	1503631
6049	2302397	1503218
6050	2302773	1502834
6051	2303094	1502415
6052	2303465	1502028
6053	2303849	1501650
6054	2304191	1501244
6055	2304571	1500863
6056	2304883	1500438
6057	2305179	1500002
6058	2305503	1499585
6059	2305832	1499171
6060	2306141	1498744
6061	2306451	1498318
6062	2306742	1497879
6063	2307135	1497507
6064	2307484	1497106
6065	2307831	1496704
6066	2308095	1496248
6067	2308496	1495881
6068	2308800	1495451
6069	2309076	1495003
6070	2309437	1494610
6071	2309801	1494219
6072	2310091	1493780
6073	2310415	1493363
6074	2310757	1492958
6075	2311120	1492567
6076	2311442	1492148
6077	2311816	1491764
6078	2312141	1491348
6079	2312462	1490929
6080	2312802	1490523
6081	2313101	1490090
6082	2313447	1489688
6083	2313788	1489282
6084	2314117	1488869
6085	2314465	1488468
6086	2314781	1488046
6087	2315185	1487681
6088	2315504	1487262
6089	2315885	1486882
6090	2316179	1486446
6091	2316521	1486041
6092	2316799	1485596
6093	2317098	1485163
6094	2317444	1484761
6095	2317784	1484355
6096	2318134	1483955
6097	2318485	1483557
6098	2318823	1483150
6099	2319153	1482737
6100	2319451	1482304
6101	2319719	1481852
6102	2320013	1481417
6103	2320337	1481001
6104	2320679	1480597
6105	2320995	1480176
6106	2321337	1479772
6107	2321614	1479326
6108	2321926	1478902
6109	2322238	1478479
6110	2322578	1478073
6111	2322911	1477663
6112	2323206	1477229
6113	2323496	1476792
6114	2323760	1476338
6115	2324084	1475922
6116	2324394	1475498
6117	2324702	1475072
6118	2324973	1474623
6119	2325282	1474198
6120	2325612	1473787
6121	2325891	1473343
6122	2326193	1472914
6123	2326475	1472472
6124	2326740	1472019
6125	2327070	1471608
6126	2327357	1471169
6127	2327644	1470730
6128	2327967	1470315
6129	2328326	1469921
6130	2328683	1469527
6131	2328986	1469099
6132	2329290	1468672
6133	2329583	1468237
6134	2329941	1467844
6135	2330221	1467401
6136	2330507	1466962
6137	2330811	1466535
6138	2331114	1466107
6139	2331401	1465669
6140	2331678	1465224
6141	2331940	1464771
6142	2332221	1464329
6143	2332531	1463906
6144	2332860	1463494
6145	2333188	1463083
6146	2333471	1462642
6147	2333774	1462215
6148	2334104	1461804
6149	2334404	1461374
6150	2334773	1460989
6151	2335096	1460573
6152	2335424	1460162
6153	2335729	1459735
6154	2335989	1459281
6155	2336322	1458873
6156	2336653	1458463
6157	2336948	1458031
6158	2337224	1457586
6159	2337545	1457171
6160	2337822	1456727
6161	2338116	1456295
6162	2338425	1455872
6163	2338697	1455425
6164	2338974	1454982
6165	2339265	1454548
6166	2339589	1454134
6167	2339918	1453723
6168	2340252	1453316
6169	2340522	1452869
6170	2340859	1452463
6171	2341189	1452053
6172	2341486	1451622
6173	2341820	1451215
6174	2342117	1450785
6175	2342455	1450380
6176	2342742	1449943
6177	2343064	1449529
6178	2343384	1449113
6179	2343747	1448723
6180	2344072	1448311
6181	2344420	1447913
6182	2344780	1447521
6183	2345096	1447103
6184	2345466	1446718
6185	2345763	1446288
6186	2346128	1445900
6187	2346484	1445507
6188	2346832	1445109
6189	2347088	1444653
6190	2347346	1444200
6191	2347682	1443794
6192	2348031	1443396
6193	2348332	1442969
6194	2348662	1442560
6195	2348938	1442117
6196	2349190	1441660
6197	2349580	1441288
6198	2349866	1440852
6199	2350162	1440422
6200	2350457	1439991
6201	2350767	1439570
6202	2351043	1439128
6203	2351341	1438699
6204	2351625	1438262
6205	2351950	1437850
6206	2352233	1437412
6207	2352557	1437000
6208	2352881	1436587
6209	2353191	1436166
6210	2353475	1435729
6211	2353725	1435272
6212	2354060	1434866
6213	2354373	1434447
6214	2354715	1434046
6215	2355049	1433639
